Date,Price,Open,High,Low,Vol.,Change %,Symbol
19-05-2023,205.85,206.3,206.5,201.8,9.00M,0.61%,TTPW
18-05-2023,204.6,209,209.7,204.1,8.25M,-1.52%,TTPW
17-05-2023,207.75,212.4,212.4,206.85,9.11M,-1.70%,TTPW
16-05-2023,211.35,208.85,215,208.2,18.20M,1.54%,TTPW
15-05-2023,208.15,207.65,209.4,206.45,6.74M,0.53%,TTPW
12-05-2023,207.05,206.85,207.8,206.15,7.30M,0.36%,TTPW
11-05-2023,206.3,204.5,207.2,204.15,8.99M,1.05%,TTPW
10-05-2023,204.15,203.5,204.45,202.2,5.03M,0.42%,TTPW
09-05-2023,203.3,203.75,205.1,202.4,7.96M,0.30%,TTPW
08-05-2023,202.7,201.5,203.2,199.5,7.72M,1.27%,TTPW
05-05-2023,200.15,203.9,205.6,199.4,16.34M,-1.82%,TTPW
04-05-2023,203.85,203.9,204.55,202.1,8.21M,0.02%,TTPW
03-05-2023,203.8,201.8,204.25,200.45,8.64M,1.02%,TTPW
02-05-2023,201.75,201.95,202.95,200.4,6.88M,0.32%,TTPW
28-04-2023,201.1,199.5,201.55,199,7.95M,1.31%,TTPW
27-04-2023,198.5,198.45,199.95,197.65,5.22M,0.15%,TTPW
26-04-2023,198.2,197.65,198.95,196.15,4.91M,0.28%,TTPW
25-04-2023,197.65,195.85,198.8,195.35,5.96M,0.92%,TTPW
24-04-2023,195.85,196.5,196.7,194.8,5.02M,0.08%,TTPW
21-04-2023,195.7,196.95,196.95,194.5,4.02M,-0.36%,TTPW
20-04-2023,196.4,193.55,196.8,193.45,6.09M,1.52%,TTPW
19-04-2023,193.45,197.55,197.75,193.05,6.75M,-1.93%,TTPW
18-04-2023,197.25,197.5,198.2,196.15,4.25M,0.15%,TTPW
17-04-2023,196.95,196.3,197.6,194.8,4.76M,0.33%,TTPW
13-04-2023,196.3,197.2,197.2,194.25,6.45M,-0.41%,TTPW
12-04-2023,197.1,198,198.6,195.55,8.18M,-0.23%,TTPW
11-04-2023,197.55,197,197.9,195.8,4.96M,0.95%,TTPW
10-04-2023,195.7,195.5,197.75,195.1,7.75M,0.23%,TTPW
06-04-2023,195.25,193.5,196,192.1,8.90M,0.33%,TTPW
05-04-2023,194.6,194.65,194.95,192.5,7.80M,0.34%,TTPW
03-04-2023,193.95,193.35,196.05,192.05,14.93M,1.94%,TTPW
31-03-2023,190.25,188.5,191.6,187.95,13.52M,2.56%,TTPW
29-03-2023,185.5,184.5,187.7,183.3,17.48M,0.84%,TTPW
28-03-2023,183.95,186.7,187.5,182.35,12.02M,-1.45%,TTPW
27-03-2023,186.65,192.9,194,184.45,22.25M,-3.16%,TTPW
24-03-2023,192.75,200.1,201.25,192.1,16.01M,-3.67%,TTPW
23-03-2023,200.1,200,202.2,199.55,5.37M,-0.42%,TTPW
22-03-2023,200.95,203.35,203.8,200.5,7.56M,-0.67%,TTPW
21-03-2023,202.3,203,203.6,201.6,4.43M,-0.15%,TTPW
20-03-2023,202.6,204.5,204.55,200.5,6.10M,-1.24%,TTPW
17-03-2023,205.15,204.45,206.4,203.65,6.40M,0.86%,TTPW
16-03-2023,203.4,202.95,204.55,198.85,7.48M,0.22%,TTPW
15-03-2023,202.95,205,205.45,202.55,5.66M,-0.22%,TTPW
14-03-2023,203.4,203.85,205.2,201.7,7.28M,0.27%,TTPW
13-03-2023,202.85,207.05,209.2,202.2,7.25M,-2.83%,TTPW
10-03-2023,208.75,208.05,209.2,206,5.97M,-0.48%,TTPW
09-03-2023,209.75,211.75,212.75,209.4,7.48M,-0.71%,TTPW
08-03-2023,211.25,209.45,211.9,208.1,7.27M,0.45%,TTPW
06-03-2023,210.3,208.5,212.9,208.1,11.96M,1.23%,TTPW
03-03-2023,207.75,206.1,209.25,206,9.20M,1.05%,TTPW
02-03-2023,205.6,204.5,206.3,203.55,6.29M,0.51%,TTPW
01-03-2023,204.55,203.3,205.4,202.4,6.50M,0.99%,TTPW
28-02-2023,202.55,200.95,202.95,199.55,6.80M,1.40%,TTPW
27-02-2023,199.75,201.95,202.3,197.5,12.39M,-1.26%,TTPW
24-02-2023,202.3,201.9,202.95,201.3,5.21M,0.50%,TTPW
23-02-2023,201.3,202.8,203.7,200.6,10.72M,-0.49%,TTPW
22-02-2023,202.3,207.55,207.55,201.6,15.05M,-2.72%,TTPW
21-02-2023,207.95,204.85,209.75,204.6,15.07M,2.04%,TTPW
20-02-2023,203.8,204.8,205.35,202.2,7.78M,-0.44%,TTPW
17-02-2023,204.7,204.5,206.05,204.15,5.94M,-0.22%,TTPW
16-02-2023,205.15,205.6,206.4,204.5,4.86M,-0.05%,TTPW
15-02-2023,205.25,202.65,205.65,202.35,6.32M,1.06%,TTPW
14-02-2023,203.1,203.7,204.5,201.85,5.13M,-0.25%,TTPW
13-02-2023,203.6,205.3,206.25,202.3,6.84M,-0.59%,TTPW
10-02-2023,204.8,205.5,206.15,202.85,5.52M,-0.34%,TTPW
09-02-2023,205.5,207.2,207.65,203.55,6.29M,-0.80%,TTPW
08-02-2023,207.15,206.3,207.55,204.2,8.26M,0.41%,TTPW
07-02-2023,206.3,209.5,210,205,8.10M,-1.08%,TTPW
06-02-2023,208.55,209,212.85,206.75,17.91M,1.58%,TTPW
03-02-2023,205.3,207.5,208.2,202,10.62M,-0.48%,TTPW
02-02-2023,206.3,204.95,208.8,204,9.84M,0.22%,TTPW
01-02-2023,205.85,214.9,215.4,196.65,19.02M,-3.31%,TTPW
31-01-2023,212.9,205.5,214.65,204.45,16.81M,4.18%,TTPW
30-01-2023,204.35,203.45,205.8,201.35,10.34M,0.99%,TTPW
27-01-2023,202.35,202.5,203.85,196.65,13.52M,0.45%,TTPW
25-01-2023,201.45,205.85,206.25,200.85,9.68M,-2.14%,TTPW
24-01-2023,205.85,207.05,208.15,205.5,6.55M,-0.56%,TTPW
23-01-2023,207,207.75,208,206.7,4.64M,-0.10%,TTPW
20-01-2023,207.2,205.35,208.5,205.1,6.36M,0.93%,TTPW
19-01-2023,205.3,206.95,207.5,205.05,4.98M,-1.06%,TTPW
18-01-2023,207.5,207.65,208.35,207.3,4.56M,-0.10%,TTPW
17-01-2023,207.7,206.9,208.5,206,5.68M,0.36%,TTPW
16-01-2023,206.95,207.3,208.25,206.15,4.40M,0.24%,TTPW
13-01-2023,206.45,205.7,206.8,204.15,5.80M,0.36%,TTPW
12-01-2023,205.7,206.4,206.8,203.8,6.17M,-0.07%,TTPW
11-01-2023,205.85,206.85,207.3,205.15,7.06M,-0.10%,TTPW
10-01-2023,206.05,206.65,207.8,204.7,8.25M,-0.07%,TTPW
09-01-2023,206.2,206.45,207.15,205.2,6.63M,0.39%,TTPW
06-01-2023,205.4,207.6,208.75,204.1,9.60M,-1.06%,TTPW
05-01-2023,207.6,209.6,209.75,205.15,10.27M,-0.24%,TTPW
04-01-2023,208.1,211,211.35,205.85,14.23M,-1.54%,TTPW
03-01-2023,211.35,212,213,210,7.24M,-0.24%,TTPW
02-01-2023,211.85,208.75,212.2,208.2,7.75M,2.00%,TTPW
30-12-2022,207.7,207.4,210,207,7.37M,0.90%,TTPW
29-12-2022,205.85,208.8,208.8,205,15.37M,-1.15%,TTPW
28-12-2022,208.25,207.35,210.3,206.8,8.92M,0.26%,TTPW
27-12-2022,207.7,206.8,208.3,204.8,11.85M,2.24%,TTPW
26-12-2022,203.15,197.3,204.65,194.6,18.20M,3.17%,TTPW
23-12-2022,196.9,206.2,207.9,196,20.82M,-5.74%,TTPW
22-12-2022,208.9,214.9,215.3,206.55,14.02M,-2.29%,TTPW
21-12-2022,213.8,218.4,219.4,212.5,9.74M,-1.86%,TTPW
20-12-2022,217.85,216.8,218.5,214.6,6.42M,0.48%,TTPW
19-12-2022,216.8,218,218,214.9,9.30M,-0.25%,TTPW
16-12-2022,217.35,221,222.5,216.05,10.35M,-2.01%,TTPW
15-12-2022,221.8,222.65,224.8,221.05,7.91M,-0.40%,TTPW
14-12-2022,222.7,219.8,223.2,219.4,9.18M,1.76%,TTPW
13-12-2022,218.85,218.8,220.3,217.8,7.27M,0.53%,TTPW
12-12-2022,217.7,219.75,219.75,215.7,8.86M,-0.77%,TTPW
09-12-2022,219.4,225.9,226.5,217.5,13.09M,-2.51%,TTPW
08-12-2022,225.05,226,227.3,224.8,7.51M,-0.35%,TTPW
07-12-2022,225.85,228.8,229.6,225.4,7.55M,-1.29%,TTPW
06-12-2022,228.8,224.2,230.3,223.5,20.07M,2.05%,TTPW
05-12-2022,224.2,225.25,225.85,222.35,10.75M,-0.47%,TTPW
02-12-2022,225.25,225.45,226.35,223.85,7.22M,0.18%,TTPW
01-12-2022,224.85,225.25,227.15,223.6,7.83M,0.02%,TTPW
30-11-2022,224.8,223.55,225.4,222.65,8.82M,0.60%,TTPW
29-11-2022,223.45,225,225.45,222.9,6.17M,-0.51%,TTPW
28-11-2022,224.6,224.1,226.45,223.3,7.39M,0.22%,TTPW
25-11-2022,224.1,221.2,224.85,220.35,8.06M,1.52%,TTPW
24-11-2022,220.75,221,221.7,219.6,6.61M,-0.02%,TTPW
23-11-2022,220.8,221.5,222.25,220.5,5.97M,0.14%,TTPW
22-11-2022,220.5,221.05,222,219.05,7.11M,-0.41%,TTPW
21-11-2022,221.4,220.45,222.4,218.4,6.23M,0.43%,TTPW
18-11-2022,220.45,222.35,222.85,218.7,7.72M,-0.43%,TTPW
17-11-2022,221.4,224.7,224.9,221,10.68M,-1.42%,TTPW
16-11-2022,224.6,229.5,230,222.25,10.66M,-2.14%,TTPW
15-11-2022,229.5,228.45,230.25,228,6.43M,0.79%,TTPW
14-11-2022,227.7,230.05,230.4,226.8,7.31M,-0.89%,TTPW
11-11-2022,229.75,232,232,229.2,7.26M,0.24%,TTPW
10-11-2022,229.2,231.2,233.4,228.5,8.94M,-0.93%,TTPW
09-11-2022,231.35,230.1,234.5,228.85,16.63M,0.96%,TTPW
07-11-2022,229.15,228.35,230.4,226.9,9.57M,0.37%,TTPW
04-11-2022,228.3,227.7,229.4,226.75,8.68M,0.40%,TTPW
03-11-2022,227.4,228.2,229.5,225.75,9.10M,-0.72%,TTPW
02-11-2022,229.05,230,231.8,227.8,9.48M,-0.67%,TTPW
01-11-2022,230.6,226.5,231.35,226.5,16.98M,2.04%,TTPW
31-10-2022,226,228.1,229,224.2,22.70M,0.42%,TTPW
28-10-2022,225.05,227,227.7,222.55,13.14M,-0.35%,TTPW
27-10-2022,225.85,221.8,226.9,221.1,12.78M,2.36%,TTPW
25-10-2022,220.65,219.1,222.9,217.65,9.04M,0.75%,TTPW
24-10-2022,219,221,221.15,218.3,2.89M,0.18%,TTPW
21-10-2022,218.6,221.25,222.25,217.55,8.15M,-1.00%,TTPW
20-10-2022,220.8,217.85,221.3,216.1,7.89M,1.10%,TTPW
19-10-2022,218.4,221.4,221.65,217.55,7.71M,-1.02%,TTPW
18-10-2022,220.65,219.05,222,218.65,10.27M,1.24%,TTPW
17-10-2022,217.95,215,218.5,213.85,9.42M,0.95%,TTPW
14-10-2022,215.9,220,220.6,215.5,8.74M,-0.12%,TTPW
13-10-2022,216.15,217.95,218.9,213.5,9.56M,-0.83%,TTPW
12-10-2022,217.95,218,219.4,215.05,9.50M,0.37%,TTPW
11-10-2022,217.15,220.4,222.25,216.5,9.01M,-1.45%,TTPW
10-10-2022,220.35,220,220.75,217.1,9.52M,-0.97%,TTPW
07-10-2022,222.5,221.65,222.9,218.75,11.10M,0.36%,TTPW
06-10-2022,221.7,221,223.25,220.25,10.57M,1.21%,TTPW
04-10-2022,219.05,216.8,219.95,216.2,11.17M,2.77%,TTPW
03-10-2022,213.15,216.5,218,211.8,10.86M,-1.55%,TTPW
30-09-2022,216.5,212.2,217.1,210.25,13.01M,2.00%,TTPW
29-09-2022,212.25,216.15,218,210.5,18.74M,-0.77%,TTPW
28-09-2022,213.9,215,216.85,212.75,12.10M,-1.66%,TTPW
27-09-2022,217.5,217.3,219.85,214.45,14.10M,1.02%,TTPW
26-09-2022,215.3,222.8,223.55,212.5,22.68M,-4.10%,TTPW
23-09-2022,224.5,231.25,232.35,223.55,16.14M,-3.09%,TTPW
22-09-2022,231.65,229.1,233.5,227.45,19.65M,0.19%,TTPW
21-09-2022,231.2,235.5,236.6,230.35,14.18M,-1.72%,TTPW
20-09-2022,235.25,235,237.5,234.15,10.38M,1.25%,TTPW
19-09-2022,232.35,237.5,237.95,231.9,14.02M,-1.67%,TTPW
16-09-2022,236.3,246.9,247.75,232.65,58.04M,-3.71%,TTPW
15-09-2022,245.4,242.35,246.9,239.9,19.21M,1.61%,TTPW
14-09-2022,241.5,237.45,244.15,236.65,24.23M,0.19%,TTPW
13-09-2022,241.05,243.9,244.9,240.05,13.87M,-0.72%,TTPW
12-09-2022,242.8,243.7,245.2,241.7,10.32M,0.19%,TTPW
09-09-2022,242.35,246.5,247,241.2,12.29M,-1.04%,TTPW
08-09-2022,244.9,249.55,250.1,243.6,14.95M,-0.83%,TTPW
07-09-2022,246.95,246.95,251.15,245.2,30.47M,-0.16%,TTPW
06-09-2022,247.35,237.65,248,237.2,61.48M,4.61%,TTPW
05-09-2022,236.45,235.45,238.4,235.2,10.50M,0.53%,TTPW
02-09-2022,235.2,238.45,239.5,234.45,12.35M,-0.84%,TTPW
01-09-2022,237.2,235.05,240.25,234.4,14.69M,0.11%,TTPW
30-08-2022,236.95,234,237.5,234,13.42M,1.85%,TTPW
29-08-2022,232.65,227.15,233.7,227.1,14.10M,-1.04%,TTPW
26-08-2022,235.1,231,236.4,230.85,19.40M,2.53%,TTPW
25-08-2022,229.3,230.6,233.2,228.65,13.81M,-0.13%,TTPW
24-08-2022,229.6,230.95,232.8,227.5,14.52M,-0.80%,TTPW
23-08-2022,231.45,222.75,232.1,221.65,19.12M,3.26%,TTPW
22-08-2022,224.15,232.65,232.65,222.85,20.96M,-3.65%,TTPW
19-08-2022,232.65,238.85,241.9,232,23.10M,-2.23%,TTPW
18-08-2022,237.95,236.95,239.8,235.9,15.24M,0.27%,TTPW
17-08-2022,237.3,238.45,241.8,236.6,23.76M,0.55%,TTPW
16-08-2022,236,233.65,237.5,231.4,18.79M,1.55%,TTPW
12-08-2022,232.4,230,235.7,228.6,23.31M,1.31%,TTPW
11-08-2022,229.4,229.9,231.35,228.35,9.20M,0.39%,TTPW
10-08-2022,228.5,229.5,230.4,227.15,11.39M,0.11%,TTPW
08-08-2022,228.25,232.05,232.85,227.7,11.85M,-1.66%,TTPW
05-08-2022,232.1,228.65,233.25,227.7,33.23M,1.95%,TTPW
04-08-2022,227.65,233.8,234.8,225.3,20.98M,-2.09%,TTPW
03-08-2022,232.5,232,237.3,231.05,25.61M,-0.06%,TTPW
02-08-2022,232.65,230,233.6,227.2,20.23M,1.00%,TTPW
01-08-2022,230.35,222.3,231.25,221.6,22.01M,3.81%,TTPW
29-07-2022,221.9,220.2,222.65,218.85,19.01M,1.72%,TTPW
28-07-2022,218.15,220.4,221.45,216.9,22.72M,0.07%,TTPW
27-07-2022,218,220.9,223.95,215.5,33.68M,-3.60%,TTPW
26-07-2022,226.15,233,233.5,225.1,11.54M,-2.73%,TTPW
25-07-2022,232.5,231.4,233.35,229.5,10.17M,0.71%,TTPW
22-07-2022,230.85,230.2,234,230.2,12.46M,0.33%,TTPW
21-07-2022,230.1,226.7,230.9,226.5,11.22M,1.10%,TTPW
20-07-2022,227.6,230,230.6,226.8,10.16M,-0.18%,TTPW
19-07-2022,228,226.65,229.5,226.5,7.72M,0.09%,TTPW
18-07-2022,227.8,226.95,228.9,225.5,11.04M,1.24%,TTPW
15-07-2022,225,221.9,226.2,221.65,13.19M,1.65%,TTPW
14-07-2022,221.35,222.9,223.25,219.15,11.03M,0.27%,TTPW
13-07-2022,220.75,222,223.25,219.85,11.09M,-0.34%,TTPW
12-07-2022,221.5,219.85,224.2,219.1,14.29M,0.34%,TTPW
11-07-2022,220.75,219,221.9,218.3,15.00M,0.32%,TTPW
08-07-2022,220.05,217.7,220.85,214.75,17.94M,2.56%,TTPW
07-07-2022,214.55,215.95,216.3,212.3,14.83M,0.26%,TTPW
06-07-2022,214,212.5,214.75,210.1,13.02M,0.56%,TTPW
05-07-2022,212.8,214.5,217.1,212,18.21M,0.64%,TTPW
04-07-2022,211.45,207.7,212.8,207.2,14.71M,2.15%,TTPW
01-07-2022,207,202.7,207.65,200.6,15.81M,2.37%,TTPW
30-06-2022,202.2,207.3,209.25,201.4,16.16M,-2.46%,TTPW
29-06-2022,207.3,206.1,209.7,205.75,12.18M,-0.65%,TTPW
28-06-2022,208.65,206.1,209.15,204.9,13.32M,0.24%,TTPW
27-06-2022,208.15,209.9,211.6,207.65,18.53M,0.12%,TTPW
24-06-2022,207.9,204.9,208.75,203.7,16.79M,2.44%,TTPW
23-06-2022,202.95,201.3,204.9,198.65,20.18M,0.82%,TTPW
22-06-2022,201.3,203.7,204.6,199,19.10M,-1.59%,TTPW
21-06-2022,204.55,197.8,207.75,192.5,40.39M,4.95%,TTPW
20-06-2022,194.9,211.8,212.9,190,46.01M,-7.32%,TTPW
17-06-2022,210.3,209.8,213.95,207.05,20.45M,0.24%,TTPW
16-06-2022,209.8,222.4,223.3,209,22.49M,-4.18%,TTPW
15-06-2022,218.95,221,222.3,218.3,11.82M,-0.66%,TTPW
14-06-2022,220.4,214.7,224.4,214.65,16.24M,0.41%,TTPW
13-06-2022,219.5,223.45,226.35,218.9,19.19M,-4.67%,TTPW
10-06-2022,230.25,231.4,232.4,229,9.62M,-1.20%,TTPW
09-06-2022,233.05,232,234.7,231.4,10.24M,0.02%,TTPW
08-06-2022,233,235.95,236.4,231.1,13.24M,-0.75%,TTPW
07-06-2022,234.75,230.9,235.5,229.75,14.99M,1.08%,TTPW
06-06-2022,232.25,231,233.6,227.55,11.69M,0.52%,TTPW
03-06-2022,231.05,236.3,236.85,230.2,11.43M,-1.35%,TTPW
02-06-2022,234.2,232,235.9,231.3,13.30M,0.62%,TTPW
01-06-2022,232.75,233.6,236.2,230.55,14.81M,-1.02%,TTPW
31-05-2022,235.15,232.9,237.6,231.3,21.54M,0.81%,TTPW
30-05-2022,233.25,227.9,233.9,227,19.67M,3.83%,TTPW
27-05-2022,224.65,225.7,226.8,222.7,16.16M,1.45%,TTPW
26-05-2022,221.45,222.95,224.3,210.2,34.96M,0.25%,TTPW
25-05-2022,220.9,229,229.9,220,16.19M,-2.69%,TTPW
24-05-2022,227,230.2,231.4,224.75,17.64M,-1.22%,TTPW
23-05-2022,229.8,234.95,235.9,228.75,16.64M,-1.48%,TTPW
20-05-2022,233.25,232.5,236,230.25,18.29M,2.10%,TTPW
19-05-2022,228.45,229.5,232.6,226.35,23.70M,-3.89%,TTPW
18-05-2022,237.7,243.35,243.35,236.5,25.00M,-1.43%,TTPW
17-05-2022,241.15,228.95,242.5,227.85,34.74M,6.42%,TTPW
16-05-2022,226.6,224.9,227.65,220.5,22.19M,1.71%,TTPW
13-05-2022,222.8,225,229.2,221.3,33.11M,1.71%,TTPW
12-05-2022,219.05,225.8,227.05,217.05,29.32M,-3.29%,TTPW
11-05-2022,226.5,222.8,229.8,219.5,35.10M,1.96%,TTPW
10-05-2022,222.15,229.95,234.5,220.65,30.27M,-3.41%,TTPW
09-05-2022,230,235,236.5,223.05,60.96M,-6.20%,TTPW
06-05-2022,245.2,243,247,240.65,28.04M,-0.93%,TTPW
05-05-2022,247.5,248.95,251.3,244.95,24.30M,1.04%,TTPW
04-05-2022,244.95,249.85,254.2,242.85,30.78M,-1.43%,TTPW
02-05-2022,248.5,240,249.65,238.4,26.54M,2.54%,TTPW
29-04-2022,242.35,250.9,253.2,240.85,26.23M,-2.38%,TTPW
28-04-2022,248.25,250.9,250.9,244.4,20.91M,0.36%,TTPW
27-04-2022,247.35,247.8,255.25,245.5,32.03M,-0.60%,TTPW
26-04-2022,248.85,251.15,251.45,248.05,17.97M,0.61%,TTPW
25-04-2022,247.35,248,251.55,244.7,24.62M,-2.27%,TTPW
22-04-2022,253.1,258,259,252.3,30.57M,-2.22%,TTPW
21-04-2022,258.85,253,260.2,250.7,40.62M,3.69%,TTPW
20-04-2022,249.65,250,254.7,246.55,41.57M,1.30%,TTPW
19-04-2022,246.45,260.5,262,242.5,53.48M,-4.44%,TTPW
18-04-2022,257.9,267.9,267.9,252,89.82M,-5.57%,TTPW
13-04-2022,273.1,278.6,280.3,272.3,31.46M,-0.75%,TTPW
12-04-2022,275.15,283.35,283.35,271.6,44.77M,-2.74%,TTPW
11-04-2022,282.9,281,288.45,280.35,47.97M,1.73%,TTPW
08-04-2022,278.1,280.9,282.8,273.05,64.35M,0.11%,TTPW
07-04-2022,277.8,292.35,298.05,276,151.17M,-4.14%,TTPW
06-04-2022,289.8,275.95,296.5,273.1,227.55M,5.92%,TTPW
05-04-2022,273.6,253.85,275.25,252.1,94.57M,8.59%,TTPW
04-04-2022,251.95,247.15,253.55,246.1,39.38M,2.65%,TTPW
01-04-2022,245.45,237.65,246.35,237.1,25.67M,2.85%,TTPW
31-03-2022,238.65,242.9,242.9,237.65,13.96M,-1.26%,TTPW
30-03-2022,241.7,240.95,244.9,237.75,22.89M,1.09%,TTPW
29-03-2022,239.1,243.6,244.9,238.5,20.06M,-0.21%,TTPW
28-03-2022,239.6,242.55,244,237.45,14.84M,-0.73%,TTPW
25-03-2022,241.35,240,244.3,239.2,24.29M,0.77%,TTPW
24-03-2022,239.5,234,241,232.95,31.53M,2.22%,TTPW
23-03-2022,234.3,232.35,237.45,231.65,29.51M,1.25%,TTPW
22-03-2022,231.4,229.1,231.9,226.3,14.89M,1.51%,TTPW
21-03-2022,227.95,232.95,233.4,227.35,12.36M,-1.64%,TTPW
17-03-2022,231.75,233.6,233.95,231.3,16.45M,0.56%,TTPW
16-03-2022,230.45,230,231.7,229.05,12.43M,1.34%,TTPW
15-03-2022,227.4,231.95,233.3,225.3,16.15M,-1.79%,TTPW
14-03-2022,231.55,233.1,234.65,230.55,12.07M,-0.69%,TTPW
11-03-2022,233.15,231.9,234.25,230.3,18.16M,0.39%,TTPW
10-03-2022,232.25,235,235.85,229.9,25.46M,1.31%,TTPW
09-03-2022,229.25,229.1,231.2,226.3,25.44M,1.01%,TTPW
08-03-2022,226.95,215,227.8,214.6,41.11M,4.97%,TTPW
07-03-2022,216.2,217,219.7,212.25,23.50M,-2.37%,TTPW
04-03-2022,221.45,225,226.45,220.8,22.43M,-2.27%,TTPW
03-03-2022,226.6,229,230.55,225.9,22.43M,0.53%,TTPW
02-03-2022,225.4,220,227.25,218.4,28.30M,1.05%,TTPW
28-02-2022,223.05,217.5,224.35,214.1,35.51M,1.39%,TTPW
25-02-2022,220,210,221.3,209.55,52.16M,7.68%,TTPW
24-02-2022,204.3,213,216.15,203.25,60.10M,-7.64%,TTPW
23-02-2022,221.2,226,226.8,220.35,23.58M,-0.65%,TTPW
22-02-2022,222.65,218,224.85,217.3,29.36M,-1.04%,TTPW
21-02-2022,225,224,227.65,222.25,24.66M,-0.33%,TTPW
18-02-2022,225.75,227,230,224.65,18.72M,-0.88%,TTPW
17-02-2022,227.75,233.35,233.85,227,23.38M,-1.56%,TTPW
16-02-2022,231.35,233.4,236.9,230.1,35.14M,0.41%,TTPW
15-02-2022,230.4,222.75,231.75,218.8,36.31M,4.49%,TTPW
14-02-2022,220.5,226,226.85,216,38.30M,-5.08%,TTPW
11-02-2022,232.3,240,242.05,230.2,36.05M,-3.73%,TTPW
10-02-2022,241.3,238.5,244.5,234.1,55.15M,1.39%,TTPW
09-02-2022,238,236.7,238.9,232.6,35.60M,1.34%,TTPW
08-02-2022,234.85,252.5,253.6,232.6,82.05M,-6.73%,TTPW
07-02-2022,251.8,255.5,256.7,250.55,32.77M,-1.00%,TTPW
04-02-2022,254.35,253.8,257.9,253,39.31M,0.59%,TTPW
03-02-2022,252.85,250.55,254.4,249.3,27.72M,0.90%,TTPW
02-02-2022,250.6,251.9,255,249.25,25.16M,0.30%,TTPW
01-02-2022,249.85,249.5,256.4,244.8,74.19M,1.54%,TTPW
31-01-2022,246.05,247.95,249.55,245.3,24.94M,0.82%,TTPW
28-01-2022,244.05,244.7,250,242.85,34.52M,1.24%,TTPW
27-01-2022,241.05,235.5,242.35,232.5,35.92M,0.94%,TTPW
25-01-2022,238.8,226.25,240.85,223,39.45M,4.03%,TTPW
24-01-2022,229.55,242.5,243.85,226.6,43.28M,-5.13%,TTPW
21-01-2022,241.95,245.8,250.8,238.55,35.51M,-2.69%,TTPW
20-01-2022,248.65,250,252.15,245.15,35.99M,0.06%,TTPW
19-01-2022,248.5,239,249.7,236.05,36.75M,3.93%,TTPW
18-01-2022,239.1,250,250.6,237.8,30.41M,-3.53%,TTPW
17-01-2022,247.85,245.9,249.25,245,25.34M,1.41%,TTPW
14-01-2022,244.4,243.7,248.5,242.5,36.94M,-0.37%,TTPW
13-01-2022,245.3,239,246.7,236.5,50.25M,3.18%,TTPW
12-01-2022,237.75,234.9,239.65,234.5,32.67M,1.99%,TTPW
11-01-2022,233.1,233,236.7,231.8,25.49M,0.58%,TTPW
10-01-2022,231.75,230.95,233.45,230.4,22.06M,0.85%,TTPW
07-01-2022,229.8,230.3,232.85,227.1,34.60M,0.59%,TTPW
06-01-2022,228.45,221.45,229.8,219.5,27.54M,2.21%,TTPW
05-01-2022,223.5,226.4,226.55,223,17.27M,-1.24%,TTPW
04-01-2022,226.3,224.3,228.25,221,32.47M,1.30%,TTPW
03-01-2022,223.4,221.2,223.9,216,19.06M,1.11%,TTPW
31-12-2021,220.95,218.9,222,218.35,12.74M,1.19%,TTPW
30-12-2021,218.35,218.7,221,217.05,14.32M,-0.50%,TTPW
29-12-2021,219.45,221,223.25,218.85,14.50M,-0.97%,TTPW
28-12-2021,221.6,218.7,222.2,218.5,19.06M,1.96%,TTPW
27-12-2021,217.35,216.6,217.75,213.8,15.87M,0.25%,TTPW
24-12-2021,216.8,219.05,219.45,214.15,18.77M,-0.57%,TTPW
23-12-2021,218.05,220,221.25,217.45,16.94M,0.02%,TTPW
22-12-2021,218,214.5,218.7,213.3,21.66M,2.88%,TTPW
21-12-2021,211.9,213,216.25,209.85,33.01M,1.34%,TTPW
20-12-2021,209.1,210.5,211.95,202.8,47.94M,-3.10%,TTPW
17-12-2021,215.8,222.7,222.7,214,38.81M,-2.75%,TTPW
16-12-2021,221.9,229.8,230.05,219.15,40.65M,-2.61%,TTPW
15-12-2021,227.85,229,232.4,227.05,20.13M,-0.52%,TTPW
14-12-2021,229.05,230,230,225.5,24.70M,-0.52%,TTPW
13-12-2021,230.25,230.1,236.5,229,40.38M,0.99%,TTPW
10-12-2021,228,226.4,229.9,225.4,26.36M,0.13%,TTPW
09-12-2021,227.7,229.9,230.9,226.8,23.52M,-0.74%,TTPW
08-12-2021,229.4,228,230.8,227,30.35M,1.30%,TTPW
07-12-2021,226.45,224,227.75,222.75,36.29M,2.54%,TTPW
06-12-2021,220.85,225.6,226.6,220.1,34.40M,-2.11%,TTPW
03-12-2021,225.6,226.8,228.3,224.35,48.15M,-0.35%,TTPW
02-12-2021,226.4,230.45,230.45,221.2,78.57M,0.53%,TTPW
01-12-2021,225.2,220,227.3,215,67.13M,3.87%,TTPW
30-11-2021,216.8,221.95,228.25,213.1,222.57M,-0.85%,TTPW
29-11-2021,218.65,226,226.75,213.25,83.19M,-3.83%,TTPW
26-11-2021,227.35,238,240.3,225.75,80.11M,-6.36%,TTPW
25-11-2021,242.8,239.45,244.4,234,51.78M,1.78%,TTPW
24-11-2021,238.55,240,246.7,237.3,67.85M,0.68%,TTPW
23-11-2021,236.95,223.95,238,222.2,61.16M,4.09%,TTPW
22-11-2021,227.65,238.4,238.4,224,62.46M,-3.99%,TTPW
18-11-2021,237.1,250.4,252.05,232.45,82.05M,-5.12%,TTPW
