Date,Price,Open,High,Low,Vol.,Change %,Symbol
07-04-2022,"1,826.30","1,849.90","1,855.85","1,810.15",2.00M,-1.43%,LART
06-04-2022,"1,852.80","1,833.00","1,858.00","1,827.70",2.25M,0.91%,LART
05-04-2022,"1,836.05","1,840.00","1,845.00","1,827.00",1.72M,0.53%,LART
04-04-2022,"1,826.35","1,784.00","1,829.85","1,776.60",1.96M,2.03%,LART
01-04-2022,"1,790.10","1,759.00","1,794.00","1,759.00",2.05M,1.27%,LART
31-03-2022,"1,767.65","1,779.95","1,781.35","1,758.00",1.40M,-0.34%,LART
30-03-2022,"1,773.60","1,766.90","1,777.05","1,754.10",1.71M,1.54%,LART
29-03-2022,"1,746.65","1,748.70","1,754.10","1,733.00",2.07M,0.29%,LART
28-03-2022,"1,741.60","1,752.00","1,755.00","1,725.10",1.80M,-0.54%,LART
25-03-2022,"1,751.10","1,775.60","1,777.90","1,739.00",1.48M,-1.15%,LART
24-03-2022,"1,771.55","1,755.00","1,779.70","1,751.00",1.58M,0.24%,LART
23-03-2022,"1,767.25","1,780.00","1,791.55","1,759.15",1.57M,-0.38%,LART
22-03-2022,"1,774.05","1,756.30","1,777.00","1,721.15",3.99M,1.01%,LART
21-03-2022,"1,756.30","1,805.00","1,805.00","1,745.00",2.30M,-1.77%,LART
17-03-2022,"1,787.90","1,781.15","1,804.60","1,768.45",3.38M,1.81%,LART
16-03-2022,"1,756.20","1,761.00","1,770.65","1,746.20",2.10M,0.73%,LART
15-03-2022,"1,743.45","1,748.00","1,765.00","1,726.60",2.06M,-0.19%,LART
14-03-2022,"1,746.75","1,735.00","1,754.00","1,715.50",1.56M,1.05%,LART
11-03-2022,"1,728.65","1,720.00","1,735.45","1,705.80",1.58M,0.03%,LART
10-03-2022,"1,728.20","1,740.00","1,758.00","1,707.00",2.78M,2.20%,LART
09-03-2022,"1,690.95","1,676.50","1,699.80","1,650.05",3.31M,1.96%,LART
08-03-2022,"1,658.50","1,627.90","1,666.00","1,595.00",4.42M,1.47%,LART
07-03-2022,"1,634.45","1,658.25","1,666.80","1,605.55",6.32M,-4.52%,LART
04-03-2022,"1,711.75","1,740.00","1,754.05","1,703.00",3.91M,-2.31%,LART
03-03-2022,"1,752.30","1,810.00","1,813.55","1,745.55",2.26M,-1.80%,LART
02-03-2022,"1,784.50","1,800.00","1,826.95","1,768.50",3.15M,-1.78%,LART
28-02-2022,"1,816.75","1,764.90","1,822.25","1,752.80",2.55M,2.23%,LART
25-02-2022,"1,777.05","1,782.00","1,798.70","1,765.00",2.48M,1.12%,LART
24-02-2022,"1,757.35","1,783.25","1,800.00","1,751.00",3.62M,-3.46%,LART
23-02-2022,"1,820.30","1,849.00","1,852.00","1,816.15",1.58M,-1.31%,LART
22-02-2022,"1,844.45","1,813.00","1,855.00","1,800.50",2.29M,-1.05%,LART
21-02-2022,"1,863.95","1,874.95","1,883.90","1,848.85",1.26M,-1.02%,LART
18-02-2022,"1,883.10","1,870.00","1,896.00","1,865.15",1.91M,0.77%,LART
17-02-2022,"1,868.70","1,869.00","1,884.90","1,854.10",1.46M,0.43%,LART
16-02-2022,"1,860.70","1,876.05","1,887.30","1,842.15",1.90M,-0.82%,LART
15-02-2022,"1,876.05","1,810.00","1,882.00","1,806.15",2.60M,4.28%,LART
