Date,Price,Open,High,Low,Vol.,Change %,Symbol
22-07-2024,"4,287.35","4,299.95","4,319.95","4,265.00",1.90M,-0.35%,TCS
19-07-2024,"4,302.40","4,317.40","4,358.75","4,285.25",3.90M,-0.30%,TCS
18-07-2024,"4,315.55","4,160.00","4,325.00","4,160.00",5.61M,3.28%,TCS
16-07-2024,"4,178.45","4,172.00","4,194.55","4,144.90",2.03M,0.22%,TCS
15-07-2024,"4,169.20","4,235.70","4,240.00","4,157.05",4.85M,-0.35%,TCS
12-07-2024,"4,183.95","3,980.00","4,199.95","3,971.30",13.51M,6.63%,TCS
11-07-2024,"3,923.70","3,931.00","3,980.00","3,895.60",4.87M,0.37%,TCS
10-07-2024,"3,909.15","3,983.70","4,003.30","3,902.00",2.67M,-1.92%,TCS
09-07-2024,"3,985.50","3,985.00","4,006.95","3,975.10",1.31M,-0.19%,TCS
08-07-2024,"3,993.20","4,022.00","4,031.25","3,978.05",1.76M,-0.46%,TCS
05-07-2024,"4,011.80","4,010.00","4,026.75","3,988.00",1.67M,-0.23%,TCS
04-07-2024,"4,020.95","3,999.85","4,047.35","3,982.10",2.52M,1.40%,TCS
03-07-2024,"3,965.25","4,020.00","4,026.10","3,955.00",1.82M,-1.30%,TCS
02-07-2024,"4,017.40","3,993.60","4,023.40","3,982.55",2.31M,0.99%,TCS
01-07-2024,"3,978.20","3,884.00","4,001.70","3,884.00",2.66M,1.90%,TCS
28-06-2024,"3,904.15","3,917.80","3,960.00","3,897.85",2.73M,-0.76%,TCS
27-06-2024,"3,934.15","3,831.00","3,942.00","3,818.10",4.53M,2.03%,TCS
26-06-2024,"3,855.85","3,844.50","3,866.95","3,841.00",1.64M,0.45%,TCS
25-06-2024,"3,838.45","3,817.00","3,847.65","3,792.90",1.34M,0.57%,TCS
24-06-2024,"3,816.80","3,808.75","3,857.00","3,791.30",1.70M,0.16%,TCS
21-06-2024,"3,810.75","3,827.00","3,877.80","3,798.05",4.64M,0.62%,TCS
20-06-2024,"3,787.25","3,796.00","3,809.95","3,780.05",2.85M,-0.38%,TCS
19-06-2024,"3,801.70","3,827.65","3,833.85","3,792.95",1.51M,-0.35%,TCS
