Date,Price,Open,High,Low,Vol.,Change %,Symbol
17-07-2023,965.3,970.15,979,961,754.57K,0.01%,ADNA
14-07-2023,965.2,952.95,968.3,945.95,618.58K,1.92%,ADNA
13-07-2023,947.05,960,970,945,542.92K,-0.79%,ADNA
12-07-2023,954.55,963.05,969.45,950,550.40K,-1.10%,ADNA
11-07-2023,965.15,952,973,946,603.87K,0.59%,ADNA
10-07-2023,959.45,959.85,973,935.25,828.42K,0.89%,ADNA
07-07-2023,951,962.8,964.9,946,585.95K,-1.16%,ADNA
06-07-2023,962.2,950.95,972.9,948.4,799.35K,1.48%,ADNA
05-07-2023,948.2,946,956.2,941,567.90K,0.23%,ADNA
04-07-2023,946,942.9,952.8,938.45,572.04K,0.33%,ADNA
03-07-2023,942.85,955.85,956.95,940,634.38K,-0.32%,ADNA
30-06-2023,945.9,961.65,966.6,938.25,1.33M,-1.12%,ADNA
28-06-2023,956.65,959.85,963.45,897.7,55.12M,-0.30%,ADNA
27-06-2023,959.55,970.95,977.85,956.1,415.94K,-0.92%,ADNA
26-06-2023,968.45,940,973.9,925,6.00M,0.90%,ADNA
23-06-2023,959.85,973,973,938,5.56M,-1.54%,ADNA
22-06-2023,974.85,979.7,982.8,967.45,4.56M,-0.22%,ADNA
21-06-2023,977,963.95,982,954.2,4.20M,1.59%,ADNA
20-06-2023,961.7,961,967,952,320.09K,0.14%,ADNA
19-06-2023,960.35,982.85,984,957.85,430.17K,-1.51%,ADNA
16-06-2023,975.05,967.95,987,963.4,1.95M,1.29%,ADNA
15-06-2023,962.6,952.5,991,951,969.06K,0.52%,ADNA
14-06-2023,957.65,955,961,948.1,381.84K,0.25%,ADNA
13-06-2023,955.3,961,963.9,946.05,476.25K,-0.60%,ADNA
12-06-2023,961.1,968.95,970,955,431.40K,-0.26%,ADNA
09-06-2023,963.65,972,977,961.25,416.99K,-1.27%,ADNA
08-06-2023,976,987,993.4,971,636.88K,-0.97%,ADNA
07-06-2023,985.55,"1,006.85","1,010.00",982,1.25M,-0.64%,ADNA
06-06-2023,991.85,990,996,980,4.00M,0.40%,ADNA
05-06-2023,987.85,989.65,995,983,3.60M,0.44%,ADNA
02-06-2023,983.55,992,992,975.9,3.71M,-1.05%,ADNA
01-06-2023,993.95,997.25,"1,011.00",984,4.64M,1.66%,ADNA
31-05-2023,977.7,960,998,933.75,6.23M,1.12%,ADNA
30-05-2023,966.85,984.85,984.85,954,2.69M,-1.12%,ADNA
29-05-2023,977.85,989.9,989.9,965.1,3.18M,1.51%,ADNA
26-05-2023,963.35,979.55,982,960,866.20K,-0.75%,ADNA
25-05-2023,970.65,982.4,995,954.1,1.89M,-1.38%,ADNA
24-05-2023,984.25,"1,025.00","1,038.20",952.6,7.44M,-0.46%,ADNA
23-05-2023,988.8,988.8,988.8,988.8,228.54K,5.00%,ADNA
22-05-2023,941.75,934,941.75,928.95,460.73K,4.99%,ADNA
19-05-2023,896.95,839,903.55,818.6,2.85M,4.23%,ADNA
18-05-2023,860.55,886.55,887.4,850,646.07K,-1.70%,ADNA
17-05-2023,875.4,885,888.85,867.05,781.90K,0.14%,ADNA
16-05-2023,874.15,868.95,899.95,868,822.42K,0.63%,ADNA
15-05-2023,868.7,905,913.8,864,868.70K,-3.00%,ADNA
12-05-2023,895.6,920,920,894.25,749.88K,-1.96%,ADNA
11-05-2023,913.55,904.4,925,904.4,1.06M,1.24%,ADNA
10-05-2023,902.35,890,905,885,3.68M,-0.09%,ADNA
09-05-2023,903.15,917.3,928.9,899.35,3.48M,-1.54%,ADNA
08-05-2023,917.3,922,925.95,903.3,3.41M,-2.47%,ADNA
05-05-2023,940.55,946.95,957.65,933,3.27M,-0.53%,ADNA
04-05-2023,945.55,936,950,933.5,3.39M,0.37%,ADNA
03-05-2023,942.05,972,980,928.95,1.87M,-3.34%,ADNA
02-05-2023,974.65,994.75,998.55,951.15,3.32M,2.49%,ADNA
28-04-2023,951,926.8,960,922.1,2.76M,3.70%,ADNA
27-04-2023,917.05,924.6,925,907.05,695.99K,-0.82%,ADNA
26-04-2023,924.6,934.8,953.3,920,1.63M,-0.70%,ADNA
25-04-2023,931.15,870,931.45,864.9,2.31M,4.97%,ADNA
24-04-2023,887.1,916.2,916.25,880,1.45M,-3.18%,ADNA
21-04-2023,916.2,937,938,911.3,727.25K,-1.81%,ADNA
20-04-2023,933.05,937,948.9,925,1.18M,-0.29%,ADNA
19-04-2023,935.8,952.4,955,920.5,1.18M,-1.73%,ADNA
18-04-2023,952.25,973,976,945,1.38M,-1.07%,ADNA
17-04-2023,962.55,965,970,946,2.32M,2.27%,ADNA
13-04-2023,941.15,939.55,963.8,920,2.59M,-0.07%,ADNA
12-04-2023,941.85,991.3,991.3,920,8.20M,-0.24%,ADNA
11-04-2023,944.1,936,944.1,936,1.16M,5.00%,ADNA
10-04-2023,899.15,897,899.15,885.65,1.89M,5.00%,ADNA
06-04-2023,856.35,838.9,856.35,808.55,3.00M,5.00%,ADNA
05-04-2023,815.6,815,861,795.6,3.82M,-2.61%,ADNA
03-04-2023,837.45,884.8,887,837.1,2.79M,-4.96%,ADNA
31-03-2023,881.15,912,936,872.2,3.83M,-1.48%,ADNA
29-03-2023,894.35,888.9,973.95,888.9,8.90M,-4.41%,ADNA
28-03-2023,935.65,950,953.8,935.65,1.06M,-5.00%,ADNA
27-03-2023,984.9,"1,060.00","1,074.50",977.9,7.66M,-4.32%,ADNA
24-03-2023,"1,029.35","1,024.00","1,031.45",942.65,12.92M,4.78%,ADNA
23-03-2023,982.35,982,982.35,977.75,1.17M,5.00%,ADNA
22-03-2023,935.6,923,935.6,923,1.83M,5.00%,ADNA
21-03-2023,891.05,868,891.05,865.65,3.82M,5.00%,ADNA
20-03-2023,848.65,797.95,853.3,775.45,6.91M,3.97%,ADNA
17-03-2023,816.25,810,816.25,803.25,3.38M,5.00%,ADNA
16-03-2023,777.4,766.15,777.4,755,3.04M,5.00%,ADNA
15-03-2023,740.4,725,741.4,716.85,3.89M,4.86%,ADNA
14-03-2023,706.1,714,729.3,681,9.94M,-1.49%,ADNA
13-03-2023,716.8,716.8,716.8,716.8,854.81K,4.99%,ADNA
10-03-2023,682.7,675,682.7,663.25,2.56M,5.00%,ADNA
09-03-2023,650.2,650.2,650.2,650.2,784.13K,5.00%,ADNA
08-03-2023,619.25,619.25,619.25,619.25,133.34K,4.99%,ADNA
06-03-2023,589.8,589.8,589.8,589.8,155.81K,4.99%,ADNA
03-03-2023,561.75,561.75,561.75,561.75,58.63K,5.00%,ADNA
02-03-2023,535,535,535,535,206.75K,4.99%,ADNA
01-03-2023,509.55,509,509.55,501.9,387.36K,5.00%,ADNA
28-02-2023,485.3,439.1,485.3,439.1,8.61M,5.00%,ADNA
27-02-2023,462.2,468,474.3,462.2,1.06M,-4.99%,ADNA
24-02-2023,486.5,486.5,510,486.5,1.42M,-5.00%,ADNA
23-02-2023,512.1,512.1,512.1,512.1,223.96K,-5.00%,ADNA
22-02-2023,539.05,545,548,539.05,861.92K,-5.00%,ADNA
21-02-2023,567.4,593.1,599,567.4,1.66M,-5.00%,ADNA
20-02-2023,597.25,609,625,597.25,2.08M,-4.99%,ADNA
17-02-2023,628.65,628,639.9,616.55,3.69M,2.00%,ADNA
16-02-2023,616.3,632,652.05,591.1,13.54M,-0.76%,ADNA
15-02-2023,621,621,621,621,307.40K,-5.00%,ADNA
14-02-2023,653.65,653.65,653.65,653.65,206.26K,-5.00%,ADNA
13-02-2023,688.05,688.05,688.05,688.05,294.78K,-5.00%,ADNA
10-02-2023,724.25,732,744,724.25,2.07M,-5.00%,ADNA
09-02-2023,762.35,770.05,798.95,762.35,4.73M,-5.00%,ADNA
08-02-2023,802.45,831,869.8,802.45,11.52M,-5.00%,ADNA
07-02-2023,844.65,844.65,933.55,844.65,14.24M,-5.00%,ADNA
06-02-2023,889.1,889.1,889.1,889.1,290.65K,-5.00%,ADNA
03-02-2023,935.9,935.9,935.9,935.9,369.01K,-10.00%,ADNA
02-02-2023,"1,039.85","1,039.85","1,039.85","1,039.85",509.11K,-10.00%,ADNA
01-02-2023,"1,155.35","1,278.90","1,285.00","1,101.55",5.93M,-5.60%,ADNA
31-01-2023,"1,223.90","1,135.00","1,240.00","1,081.10",11.36M,2.94%,ADNA
30-01-2023,"1,189.00","1,325.00","1,599.80","1,189.00",12.19M,-20.00%,ADNA
27-01-2023,"1,486.25","1,780.00","1,796.40","1,486.25",5.84M,-20.00%,ADNA
25-01-2023,"1,857.80","1,900.00","1,912.45","1,840.00",1.22M,-3.08%,ADNA
24-01-2023,"1,916.80","1,948.90","1,964.20","1,905.00",892.16K,-0.78%,ADNA
23-01-2023,"1,931.85","1,986.70","2,009.05","1,911.30",1.23M,-2.21%,ADNA
20-01-2023,"1,975.60","1,965.00","2,008.00","1,958.50",2.84M,1.09%,ADNA
19-01-2023,"1,954.30","2,088.05","2,088.05","1,940.50",2.47M,-6.80%,ADNA
18-01-2023,"2,096.90","2,166.15","2,184.00","2,081.00",1.92M,-3.20%,ADNA
17-01-2023,"2,166.15","2,108.00","2,185.00","2,105.00",5.81M,3.65%,ADNA
16-01-2023,"2,089.80","1,925.25","2,119.00","1,920.85",5.27M,9.09%,ADNA
13-01-2023,"1,915.65","1,894.55","1,923.00","1,880.00",507.77K,1.37%,ADNA
12-01-2023,"1,889.85","1,884.25","1,895.00","1,866.80",575.62K,0.68%,ADNA
11-01-2023,"1,877.15","1,904.70","1,906.30","1,864.05",504.92K,-0.95%,ADNA
10-01-2023,"1,895.20","1,893.40","1,907.40","1,845.10",654.66K,0.20%,ADNA
09-01-2023,"1,891.45","1,851.00","1,905.00","1,847.05",568.01K,2.89%,ADNA
06-01-2023,"1,838.25","1,868.90","1,868.90","1,830.00",455.10K,-1.17%,ADNA
05-01-2023,"1,860.00","1,869.85","1,880.90","1,835.65",803.35K,-0.03%,ADNA
04-01-2023,"1,860.50","1,902.00","1,914.70","1,850.00",728.95K,-1.71%,ADNA
03-01-2023,"1,892.95","1,902.10","1,924.50","1,881.00",813.71K,0.23%,ADNA
02-01-2023,"1,888.70","1,933.70","1,948.25","1,880.00",695.29K,-2.23%,ADNA
30-12-2022,"1,931.80","1,930.00","1,996.00","1,910.00",1.56M,1.13%,ADNA
29-12-2022,"1,910.25","1,891.00","1,938.00","1,865.00",779.00K,0.65%,ADNA
28-12-2022,"1,897.85","1,908.70","1,943.00","1,877.00",997.62K,-0.57%,ADNA
27-12-2022,"1,908.70","1,890.00","1,929.95","1,883.25",899.44K,1.70%,ADNA
26-12-2022,"1,876.85","1,809.05","1,910.70","1,755.00",1.23M,3.75%,ADNA
23-12-2022,"1,809.05","1,970.00","1,970.00","1,782.00",1.24M,-8.67%,ADNA
22-12-2022,"1,980.75","1,980.00","2,017.50","1,930.00",724.86K,0.64%,ADNA
21-12-2022,"1,968.25","2,070.95","2,074.95","1,919.05",592.37K,-4.53%,ADNA
20-12-2022,"2,061.65","2,060.00","2,069.00","2,028.00",285.59K,-0.02%,ADNA
19-12-2022,"2,062.05","2,051.00","2,070.90","2,022.00",341.43K,0.87%,ADNA
16-12-2022,"2,044.25","2,012.70","2,070.00","2,000.00",841.69K,0.96%,ADNA
15-12-2022,"2,024.90","2,017.00","2,034.85","2,010.00",351.17K,0.33%,ADNA
14-12-2022,"2,018.15","2,026.40","2,039.30","2,011.00",324.89K,-0.16%,ADNA
