Date,Price,Open,High,Low,Vol.,Change %,Symbol
26-10-2023,"1,103.70","1,115.95","1,117.95","1,097.50",2.22M,-1.48%,SUN
25-10-2023,"1,120.30","1,125.00","1,129.70","1,112.80",1.80M,-0.19%,SUN
23-10-2023,"1,122.45","1,135.00","1,149.20","1,118.00",702.73K,-1.73%,SUN
20-10-2023,"1,142.20","1,138.00","1,145.00","1,133.10",957.91K,0.06%,SUN
19-10-2023,"1,141.50","1,147.40","1,150.00","1,135.00",1.77M,-1.03%,SUN
18-10-2023,"1,153.40","1,137.00","1,161.80","1,134.05",2.18M,1.46%,SUN
17-10-2023,"1,136.80","1,138.65","1,144.00","1,134.00",798.81K,0.13%,SUN
16-10-2023,"1,135.30","1,141.50","1,147.25","1,133.05",1.14M,-0.87%,SUN
13-10-2023,"1,145.30","1,126.10","1,147.20","1,122.00",1.93M,1.32%,SUN
12-10-2023,"1,130.40","1,129.00","1,132.55","1,121.20",1.22M,0.15%,SUN
11-10-2023,"1,128.75","1,128.00","1,134.45","1,122.35",1.46M,0.20%,SUN
10-10-2023,"1,126.50","1,122.00","1,130.40","1,119.80",1.09M,0.31%,SUN
09-10-2023,"1,123.05","1,111.00","1,133.80","1,109.00",1.08M,-0.38%,SUN
06-10-2023,"1,127.30","1,128.00","1,132.15","1,123.10",1.06M,0.73%,SUN
05-10-2023,"1,119.10","1,124.65","1,128.65","1,111.80",2.35M,-0.42%,SUN
04-10-2023,"1,123.80","1,138.10","1,139.00","1,113.00",1.80M,-1.55%,SUN
03-10-2023,"1,141.45","1,159.55","1,161.95","1,139.25",1.95M,-1.48%,SUN
29-09-2023,"1,158.65","1,134.30","1,167.40","1,134.30",2.29M,2.33%,SUN
28-09-2023,"1,132.30","1,142.95","1,152.00","1,128.85",2.69M,-0.67%,SUN
27-09-2023,"1,139.95","1,126.15","1,145.90","1,123.20",2.33M,1.25%,SUN
26-09-2023,"1,125.85","1,125.00","1,130.00","1,118.50",1.97M,0.16%,SUN
25-09-2023,"1,124.05","1,126.20","1,136.80","1,121.65",1.01M,-0.73%,SUN
22-09-2023,"1,132.35","1,142.50","1,148.00","1,128.30",1.59M,-1.20%,SUN
21-09-2023,"1,146.15","1,149.00","1,156.95","1,141.15",2.09M,-0.61%,SUN
20-09-2023,"1,153.15","1,148.00","1,156.00","1,139.00",2.30M,0.48%,SUN
18-09-2023,"1,147.65","1,149.00","1,157.00","1,142.55",962.84K,-0.19%,SUN
15-09-2023,"1,149.80","1,144.00","1,153.80","1,144.00",2.40M,0.52%,SUN
